open_time,open,high,low,close
1587009600000,-0.00032094,-0.00009646,-0.00089111,-0.00054929
1587013200000,-0.00066880,-0.00010170,-0.00132699,-0.00086743
1587016800000,-0.00087839,0.00002312,-0.00112515,-0.00051374
1587020400000,-0.00050428,0.00264172,-0.00109478,0.00012132
1587024000000,0.00003266,0.00087901,-0.00181823,-0.00013055
1587027600000,-0.00002211,0.00063405,-0.00136545,0.00025779
1587031200000,0.00038714,0.00090857,-0.00016309,0.00077950
1587034800000,-0.00001579,0.00117818,-0.00001579,0.00071997
1587038400000,0.00101112,0.00107250,-0.00033897,-0.00000953
1587042000000,0.00042753,0.00104840,-0.00050252,-0.00050252
1587045600000,0.00012008,0.00047766,-0.00071331,-0.00000321
1587049200000,0.00007903,0.00063338,-0.00097189,-0.00024548
1587052800000,-0.00040025,0.00132001,-0.00207892,0.00065185
1587056400000,0.00053520,0.00084720,-0.00010218,0.00032688
1587060000000,0.00037745,0.00092518,-0.00033310,0.00006271
1587063600000,0.00006250,0.00050663,-0.00075295,0.00005021
1587067200000,-0.00029366,0.00094325,-0.00187000,-0.00010213
1587070800000,0.00003750,0.00065357,-0.00029117,0.00014064
1587074400000,0.00054429,0.00096873,-0.00059071,0.00020162
1587078000000,0.00009729,0.00043245,-0.00066758,0.00011893
1587081600000,0.00042177,0.00042177,-0.00070779,-0.00006623
1587085200000,0.00012516,0.00062212,-0.00091961,0.00012355
1587088800000,0.00007500,0.00055152,-0.00056772,-0.00024823
1587092400000,-0.00009222,0.00061349,-0.00051405,0.00005021
1587096000000,0.00005000,0.00042027,-0.00064612,0.00003771
1587099600000,0.00011967,0.00063727,-0.00062660,-0.00001205
1587103200000,0.00002500,0.00016184,-0.00102743,0.00001271
1587106800000,0.00001250,0.00020718,-0.00103848,0.00000021
1587110400000,0,0.00051403,-0.00110086,-0.00022446
1587114000000,-0.00012750,0.00021224,-0.00113025,-0.00000301
1587117600000,-0.00039899,0.00027533,-0.00089914,0.00006271
1587121200000,-0.00005161,0.00036111,-0.00103890,0.00004273
1587124800000,-0.00002223,0.00045592,-0.00080354,-0.00023447
1587128400000,-0.00006030,0.00045089,-0.00055777,-0.00004164
1587132000000,0.00002500,0.00042796,-0.00075587,-0.00050245
1587135600000,-0.00018359,0.00017622,-0.00063695,-0.00046730
1587139200000,-0.00070282,0.00009167,-0.00087496,-0.00007231
1587142800000,-0.00010476,0.00001332,-0.00096718,-0.00024624
1587146400000,-0.00025500,0.00030328,-0.00066562,-0.00022071
1587150000000,-0.00013945,0.00005833,-0.00061740,-0.00011650
1587153600000,0.00003173,0.00008609,-0.00071271,-0.00036949
1587157200000,-0.00050796,0.00003646,-0.00112553,-0.00010777
1587160800000,-0.00036651,0.00016508,-0.00058592,-0.00007195
1587164400000,-0.00030898,0.00014301,-0.00093290,-0.00067282
1587168000000,-0.00076406,0.00026683,-0.00088212,-0.00067375
1587171600000,-0.00085780,0.00011584,-0.00104632,-0.00043539
1587175200000,-0.00023513,0.00007083,-0.00102047,-0.00005432
1587178800000,-0.00071449,0.00005271,-0.00133072,-0.00060178
1587182400000,-0.00058321,0.00004958,-0.00077702,-0.00009043
1587186000000,-0.00010182,0.00003188,-0.00090575,-0.00018233
1587189600000,-0.00019511,-0.00002304,-0.00108407,-0.00016999
1587193200000,-0.00028472,0.00000562,-0.00068801,-0.00058219
1587196800000,-0.00049728,0.00000891,-0.00082346,-0.00031670
1587200400000,-0.00036788,-0.00009759,-0.00099453,-0.00039285
1587204000000,-0.00049046,0.00006480,-0.00070984,0.00004490
1587207600000,-0.00030547,0.00005731,-0.00058915,-0.00023107
1587211200000,-0.00016838,0.00140392,-0.00130789,0.00003565
1587214800000,-0.00041505,0.00144080,-0.00155121,-0.00054572
1587218400000,-0.00018220,0.00061844,-0.00089157,-0.00017126
1587222000000,0.00001182,0.00040923,-0.00054102,0.00000020
1587225600000,0.00037203,0.00126779,-0.00009366,0.00030517
1587229200000,0.00026945,0.00072307,0.00007938,0.00069475
