open_time,open,high,low,close
1674572400000,0,0.00072076,-0.00026994,0
1674576000000,0,0.00089711,-0.00115978,-0.00007012
1674579600000,-0.00007624,0.00068694,-0.00096152,0
1674583200000,0.00019772,0.00045456,-0.00046358,0.00012650
1674586800000,0,0.00062853,-0.00070765,-0.00014617
1674590400000,-0.00038047,0.00022419,-0.00111284,-0.00020630
1674594000000,-0.00040303,0.00221789,-0.00295357,-0.00039150
1674597600000,-0.00066418,0.00357897,-0.00656927,-0.00019712
1674601200000,-0.00037781,0.00145856,-0.00245516,-0.00063372
1674604800000,-0.00057754,0.00037402,-0.00150740,-0.00040868
1674608400000,-0.00015709,0.00260036,-0.00307879,-0.00027188
1674612000000,-0.00027023,0.00022693,-0.00121916,0
1674615600000,0,0.00026839,-0.00092061,-0.00042090
1674619200000,-0.00041544,0,-0.00160587,-0.00053343
1674622800000,-0.00073619,0.00008383,-0.00100707,-0.00020575
1674626400000,-0.00043818,0.00027382,-0.00092519,-0.00038982
1674630000000,-0.00022361,0,-0.00134407,-0.00060215
1674633600000,-0.00081226,0.00003864,-0.00107031,-0.00042498
1674637200000,-0.00061559,0.00069024,-0.00117562,0
1674640800000,0,0.00025884,-0.00067601,-0.00015735
1674644400000,-0.00017562,0.00002515,-0.00095898,-0.00036511
1674648000000,-0.00037290,0.00036730,-0.00088161,0
1674651600000,0,0.00044880,-0.00069155,-0.00040241
1674655200000,-0.00015479,0.00069216,-0.00219328,-0.00063915
1674658800000,-0.00042204,0.00067881,-0.00180855,-0.00027473
1674662400000,-0.00005004,0.00056446,-0.00084466,-0.00015810
1674666000000,-0.00022873,0.00011663,-0.00072096,-0.00043935
1674669600000,-0.00044381,0.00020522,-0.00072102,-0.00042188
1674673200000,-0.00043102,0,-0.00077334,-0.00039403
1674676800000,-0.00036111,0.00018141,-0.00096014,-0.00045948
1674680400000,-0.00047560,0.00118775,-0.00354067,-0.00054139
1674684000000,-0.00060126,0.00191614,-0.00336717,-0.00036525
1674687600000,-0.00062551,0.00054551,-0.00077067,0.00012212
1674691200000,0.00001470,0.00062895,-0.00057489,0.00018999
1674694800000,0.00000688,0.00098802,-0.00055241,0
1674698400000,0,0.00094483,-0.00036762,0.00002084
1674702000000,0.00022508,0.00084094,-0.00034339,0.00021295
1674705600000,0.00021774,0.00088678,-0.00044964,-0.00000826
1674709200000,-0.00001427,0.00061018,-0.00029160,0
1674712800000,0.00003341,0.00253087,-0.00136527,0
1674716400000,0,0.00066553,-0.00017543,0.00018571
1674720000000,0.00038608,0.00093714,-0.00018137,0
1674723600000,0,0.00027374,-0.00051637,-0.00000172
