create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-06-23 19:10:00,HYPEUSDT,5481434.4000000000000000,340552213.8793338500000000,1.23365242,1.52402000,1.28840398,0.80052400
2026-06-23 19:15:00,HYPEUSDT,5480235.6400000000000000,339737344.0776480000000000,1.23731786,1.52402300,1.29072125,0.90116700
2026-06-23 19:20:00,HYPEUSDT,5481339.2300000000000000,339912460.2182086000000000,1.23426338,1.52333400,1.29228687,1.38657100
2026-06-23 19:25:00,HYPEUSDT,5482732.1500000000000000,341634522.9986500000000000,1.22913587,1.52102200,1.28451762,2.91586900
2026-06-23 19:30:00,HYPEUSDT,5485288.3800000000000000,341783468.6464029000000000,1.23306853,1.52125300,1.28918919,1.25412600
2026-06-23 19:35:00,HYPEUSDT,5486217.4400000000000000,341334278.8743630600000000,1.24490897,1.52286900,1.29897703,0.64595800
2026-06-23 19:40:00,HYPEUSDT,5487241.9200000000000000,340812000.9987931000000000,1.24336343,1.52187200,1.30332624,1.08062900
2026-06-23 19:45:00,HYPEUSDT,5488132.1700000000000000,340527624.8841600000000000,1.24360011,1.52223800,1.30072429,0.72073100
2026-06-23 19:50:00,HYPEUSDT,5489268.1100000000000000,341586921.5014747000000000,1.24551706,1.52065100,1.30392346,2.63573400
2026-06-23 19:55:00,HYPEUSDT,5490573.0800000000000000,341850639.6563452000000000,1.24346889,1.52086200,1.29994215,1.12582400
2026-06-23 20:00:00,HYPEUSDT,5488909.2500000000000000,342152415.3883028000000000,1.24020466,1.52221100,1.29340395,1.55368600
2026-06-23 20:05:00,HYPEUSDT,5489853.8900000000000000,343066459.4399900000000000,1.23813366,1.52304400,1.29174683,0.97044700
2026-06-23 20:10:00,HYPEUSDT,5482472.7900000000000000,343279551.2730600000000000,1.23173837,1.52356200,1.28574170,1.86276900
2026-06-23 20:15:00,HYPEUSDT,5480869.4800000000000000,343707026.0238344000000000,1.23176944,1.52333600,1.29155444,0.77157300
2026-06-23 20:20:00,HYPEUSDT,5481427.2200000000000000,343410097.1593821000000000,1.23336910,1.52415200,1.29125373,0.83806600
2026-06-23 20:25:00,HYPEUSDT,5484132.3900000000000000,343918194.4799552000000000,1.23277942,1.52456400,1.29165063,1.55151100
2026-06-23 20:30:00,HYPEUSDT,5482522.8700000000000000,343563287.7110633000000000,1.23355219,1.52416900,1.29126214,0.43592700
2026-06-23 20:35:00,HYPEUSDT,5491069.0400000000000000,344583647.1418855000000000,1.21966165,1.51730500,1.27375846,1.43859400
2026-06-23 20:40:00,HYPEUSDT,5492181.2800000000000000,342854908.5852800000000000,1.22481966,1.52004500,1.28138155,0.61093700
2026-06-23 20:45:00,HYPEUSDT,5497684.9600000000000000,341340263.7964800000000000,1.22920295,1.52184000,1.28057072,0.43198500
2026-06-23 20:50:00,HYPEUSDT,5502073.0900000000000000,340527836.2029323000000000,1.23146037,1.52294900,1.28246909,0.74809900
2026-06-23 20:55:00,HYPEUSDT,5502730.2100000000000000,341336936.4221234300000000,1.22729097,1.52415100,1.27796902,2.25369900
2026-06-23 21:00:00,HYPEUSDT,5504723.5700000000000000,342027172.4729417000000000,1.22886570,1.52817000,1.27858985,1.14451600
2026-06-23 21:05:00,HYPEUSDT,5508303.8600000000000000,342579450.1936599000000000,1.22770424,1.52916100,1.27459954,0.89686900
2026-06-23 21:10:00,HYPEUSDT,5506943.9200000000000000,342112164.2980017000000000,1.23129434,1.52441600,1.28119625,1.59964800
2026-06-23 21:15:00,HYPEUSDT,5505238.0300000000000000,342275473.1603814400000000,1.22764336,1.52343300,1.27986250,1.76040300
2026-06-23 21:20:00,HYPEUSDT,5505394.6200000000000000,343228322.1892800000000000,1.22938972,1.51902600,1.28246319,3.01486000
2026-06-23 21:25:00,HYPEUSDT,5504730.9300000000000000,343275523.5418758400000000,1.23060431,1.51963100,1.28362209,1.01460500
2026-06-23 21:30:00,HYPEUSDT,5499729.0100000000000000,343254691.4709676500000000,1.22458250,1.52330700,1.27420892,3.63827700
2026-06-23 21:35:00,HYPEUSDT,5500224.9600000000000000,342661438.2626107300000000,1.22733351,1.52329400,1.27652672,1.47359700
2026-06-23 21:40:00,HYPEUSDT,5504411.6700000000000000,342298418.7919544600000000,1.22487974,1.52636000,1.27590155,0.36947400
2026-06-23 21:45:00,HYPEUSDT,5501764.5500000000000000,342382235.3286425000000000,1.22547447,1.52606500,1.27404442,1.65364800
2026-06-23 21:50:00,HYPEUSDT,5496540.1200000000000000,341473164.1915069000000000,1.23190349,1.52549400,1.28029434,0.60763400
2026-06-23 21:55:00,HYPEUSDT,5497626.7500000000000000,341350655.5178608300000000,1.23379412,1.52539600,1.28463380,0.74803400
2026-06-23 22:00:00,HYPEUSDT,5499260.8600000000000000,342928407.9687400000000000,1.22629397,1.52218800,1.27552674,2.15783900
2026-06-23 22:05:00,HYPEUSDT,5494037.9700000000000000,343577144.3119442500000000,1.22713272,1.52370800,1.27767157,2.82782300
2026-06-23 22:10:00,HYPEUSDT,5503307.5200000000000000,345837376.2303915600000000,1.22308205,1.52363600,1.27265796,1.96914200
2026-06-23 22:15:00,HYPEUSDT,5502263.0100000000000000,345022428.2867055000000000,1.22297838,1.52775800,1.26967041,0.81479000
2026-06-23 22:20:00,HYPEUSDT,5499865.4700000000000000,343362101.1575700000000000,1.22735180,1.52696000,1.27995789,0.59979200
2026-06-23 22:25:00,HYPEUSDT,5497309.8900000000000000,343213653.0861234000000000,1.23183159,1.52619200,1.27949479,0.43746700
2026-06-23 22:30:00,HYPEUSDT,5499069.9400000000000000,343121146.3719374500000000,1.22903831,1.52591300,1.27688044,1.36982200
2026-06-23 22:35:00,HYPEUSDT,5502014.5800000000000000,342497331.3736282000000000,1.22572880,1.52770500,1.27302223,0.70373700
2026-06-23 22:40:00,HYPEUSDT,5500360.4100000000000000,342192195.7892081000000000,1.22428782,1.52959300,1.27192062,0.81358400
2026-06-23 22:45:00,HYPEUSDT,5501082.6900000000000000,342443070.2349130000000000,1.22580645,1.52972400,1.27493313,1.74725000
2026-06-23 22:50:00,HYPEUSDT,5501474.6400000000000000,342153212.2855200000000000,1.22489638,1.52964700,1.27458274,1.26513000
2026-06-23 22:55:00,HYPEUSDT,5500411.0800000000000000,342851623.4385600000000000,1.22681101,1.53007500,1.27426884,1.24723400
2026-06-23 23:00:00,HYPEUSDT,5505807.6900000000000000,342287656.2234347000000000,1.23145917,1.52894400,1.27693041,1.29705400
2026-06-23 23:05:00,HYPEUSDT,5515894.2700000000000000,341277450.4762059000000000,1.23256125,1.52604000,1.28063807,0.86003800
2026-06-23 23:10:00,HYPEUSDT,5522780.0500000000000000,341672231.6527731000000000,1.23592493,1.52796000,1.28175475,1.02622000
2026-06-23 23:15:00,HYPEUSDT,5525007.6200000000000000,342346047.1580600000000000,1.23639775,1.52687700,1.28708134,1.68730700
2026-06-23 23:20:00,HYPEUSDT,5523410.1200000000000000,343086619.6038000000000000,1.23171547,1.52629500,1.28141998,5.14743100
2026-06-23 23:25:00,HYPEUSDT,5522077.0700000000000000,343102938.4864565000000000,1.23683152,1.52740100,1.28585086,1.17158900
2026-06-23 23:30:00,HYPEUSDT,5523160.5700000000000000,342734206.0107800000000000,1.23870189,1.52625300,1.28809182,1.00871700
2026-06-23 23:35:00,HYPEUSDT,5526950.6400000000000000,341795149.4169833000000000,1.23983903,1.52686100,1.28713439,0.46550300
2026-06-23 23:40:00,HYPEUSDT,5527789.8300000000000000,341805356.3482200000000000,1.24285523,1.52701600,1.28996176,1.25387400
2026-06-23 23:45:00,HYPEUSDT,5526574.5500000000000000,344018140.9639938500000000,1.24483221,1.52847100,1.29205742,0.84325500
2026-06-23 23:50:00,HYPEUSDT,5526691.8300000000000000,343937085.9645600000000000,1.24209115,1.52965400,1.28661447,1.38960700
2026-06-23 23:55:00,HYPEUSDT,5525595.5100000000000000,343652408.8855081000000000,1.24339192,1.52963200,1.29105691,1.23496700
2026-06-24 00:00:00,HYPEUSDT,5524828.7900000000000000,343876051.5602779000000000,1.24570354,1.53120500,1.28974016,0.42736100
2026-06-24 00:05:00,HYPEUSDT,5512099.9100000000000000,344963739.9032911700000000,1.24191601,1.54064100,1.28892287,0.98469700
2026-06-24 00:10:00,HYPEUSDT,5508854.0300000000000000,345479097.4908165000000000,1.23958194,1.54123800,1.28556435,1.05349900
2026-06-24 00:15:00,HYPEUSDT,5519714.0500000000000000,346704793.6771323000000000,1.23737441,1.54425500,1.27903656,1.63350500
2026-06-24 00:20:00,HYPEUSDT,5515733.5300000000000000,344563369.0849981000000000,1.23783349,1.54359100,1.28746177,0.34896400
2026-06-24 00:25:00,HYPEUSDT,5515000.8800000000000000,345228340.2133903000000000,1.23983358,1.54451600,1.28176532,1.12047800
2026-06-24 00:30:00,HYPEUSDT,5516404.4800000000000000,346048269.1631800000000000,1.24680393,1.54526000,1.29013761,1.25761700
2026-06-24 00:35:00,HYPEUSDT,5520375.1400000000000000,347061148.1543060500000000,1.24952817,1.54536900,1.28971248,1.38907300
2026-06-24 00:40:00,HYPEUSDT,5510275.5400000000000000,346598981.6330209400000000,1.24270931,1.53836200,1.28310154,2.22829200
2026-06-24 00:45:00,HYPEUSDT,5508627.0300000000000000,346343058.8184548600000000,1.24311988,1.53812200,1.28306375,0.99391900
2026-06-24 00:50:00,HYPEUSDT,5511083.0200000000000000,345666149.1804400000000000,1.24590164,1.53881800,1.28689852,0.78496000
2026-06-24 00:55:00,HYPEUSDT,5506966.7800000000000000,345990620.5670649400000000,1.24245675,1.53531500,1.28164196,2.82295400
2026-06-24 01:00:00,HYPEUSDT,5507992.1800000000000000,344513894.8746400000000000,1.24798387,1.53482100,1.28635368,1.15249100
2026-06-24 01:05:00,HYPEUSDT,5513485.9700000000000000,344471576.4336600000000000,1.24477212,1.53286700,1.28571429,1.11543800
2026-06-24 01:10:00,HYPEUSDT,5513270.4200000000000000,345544381.0876359000000000,1.24858909,1.53278900,1.29201681,0.96144900
2026-06-24 01:15:00,HYPEUSDT,5524871.9800000000000000,345442620.5495000000000000,1.24697987,1.53122900,1.28659813,0.50311400
2026-06-24 01:20:00,HYPEUSDT,5523348.4100000000000000,346451332.0259141300000000,1.25087389,1.53030400,1.28981226,1.03217200
2026-06-24 01:25:00,HYPEUSDT,5522716.4400000000000000,346574467.2824489000000000,1.25151230,1.53006500,1.28833889,1.12852500
2026-06-24 01:30:00,HYPEUSDT,5519780.0700000000000000,348610200.2945757000000000,1.24418919,1.53284100,1.28324366,1.20367500
2026-06-24 01:35:00,HYPEUSDT,5523789.7900000000000000,348280470.0492900000000000,1.24157909,1.53484900,1.27736318,1.02374600
2026-06-24 01:40:00,HYPEUSDT,5524892.5400000000000000,347405242.9152000000000000,1.24071082,1.53369800,1.27683778,0.71831200
2026-06-24 01:45:00,HYPEUSDT,5523806.8400000000000000,347298307.4513200000000000,1.23740427,1.53286800,1.27672175,1.40819900
2026-06-24 01:50:00,HYPEUSDT,5513241.1200000000000000,347014422.5750400000000000,1.23598068,1.53055300,1.27821272,2.59537900
2026-06-24 01:55:00,HYPEUSDT,5515724.8300000000000000,346368798.4575117000000000,1.23464736,1.52976600,1.27827083,0.78409700
2026-06-24 02:00:00,HYPEUSDT,5516509.3100000000000000,345159314.4155977400000000,1.24424397,1.52966700,1.28240696,0.65882500
2026-06-24 02:05:00,HYPEUSDT,5517664.0200000000000000,344446640.0056630000000000,1.24300699,1.52803100,1.28302248,0.93853800
2026-06-24 02:10:00,HYPEUSDT,5518510.6800000000000000,344432325.5815200000000000,1.24673752,1.52684100,1.29013410,0.58301400
2026-06-24 02:15:00,HYPEUSDT,5520456.7100000000000000,343427611.9291000000000000,1.24445341,1.52390200,1.28650718,0.52987400
2026-06-24 02:20:00,HYPEUSDT,5525350.1200000000000000,343267901.5551200000000000,1.24190732,1.52501500,1.28018310,0.51252300
2026-06-24 02:25:00,HYPEUSDT,5524232.5200000000000000,343931749.3121764700000000,1.24114332,1.52392100,1.28149419,1.48968600
2026-06-24 02:30:00,HYPEUSDT,5524147.5900000000000000,343469959.7653005000000000,1.24051481,1.52431700,1.27804183,1.33495500
2026-06-24 02:35:00,HYPEUSDT,5522809.2800000000000000,343414605.9724998500000000,1.24058437,1.52328300,1.27592751,0.83709500
2026-06-24 02:40:00,HYPEUSDT,5522942.7300000000000000,343605783.9786737600000000,1.23655339,1.52295100,1.27519196,1.67272000
2026-06-24 02:45:00,HYPEUSDT,5519646.9900000000000000,343475294.8383373600000000,1.21270465,1.53270800,1.26774924,0.88539200
2026-06-24 02:50:00,HYPEUSDT,5505149.4400000000000000,340730214.2899200000000000,1.22093939,1.52808400,1.27934072,1.01126500
2026-06-24 02:55:00,HYPEUSDT,5509395.9000000000000000,339594467.1771228000000000,1.22705759,1.53216500,1.28761778,0.47728200
2026-06-24 03:00:00,HYPEUSDT,5515697.0600000000000000,337641740.8187820000000000,1.22064244,1.53489800,1.26932597,0.53137000
2026-06-24 03:05:00,HYPEUSDT,5519472.5100000000000000,337509798.9074647400000000,1.21812213,1.53178700,1.26763505,0.71407400
2026-06-24 03:10:00,HYPEUSDT,5525183.7200000000000000,335551905.7634337500000000,1.22172245,1.51646000,1.26351931,0.38592200
2026-06-24 03:15:00,HYPEUSDT,5545482.4300000000000000,336995835.1271687000000000,1.21249178,1.51147700,1.25464543,0.65941700
2026-06-24 03:20:00,HYPEUSDT,5543579.4500000000000000,337543009.1310500000000000,1.20772757,1.51542500,1.24630031,1.40178200
2026-06-24 03:25:00,HYPEUSDT,5535756.2300000000000000,338504125.6497457000000000,1.20803349,1.52028200,1.24321022,1.57133300
2026-06-24 03:30:00,HYPEUSDT,5537450.7600000000000000,337358684.2825219600000000,1.20670756,1.51993400,1.24558768,0.62056900
2026-06-24 03:35:00,HYPEUSDT,5532349.7900000000000000,339133042.1270000000000000,1.20684252,1.53584500,1.24800226,0.62664200
2026-06-24 03:40:00,HYPEUSDT,5529972.0500000000000000,339023258.7460872000000000,1.21277989,1.53238700,1.25769013,1.00991700
2026-06-24 03:45:00,HYPEUSDT,5531136.4600000000000000,339802166.8876942400000000,1.20754963,1.51545200,1.25343756,5.07527400
