open_time,open,high,low,close,volume,taker_buy_base,taker_buy_quote
1779354000000,77888.00,77950.00,77590.00,77596.80,3170.098,1293.843,100610509.92660
1779357600000,77596.80,77651.70,77140.70,77172.60,10146.961,4837.253,374137339.33670
1779361200000,77172.60,77342.80,77111.00,77157.40,4288.535,2063.394,159364728.67990
1779364800000,77157.30,77328.90,77024.40,77244.00,4246.594,2118.339,163524058.66330
1779368400000,77244.10,77322.00,76696.70,77090.10,10674.629,4745.124,365218757.74600
1779372000000,77090.00,77220.00,76744.10,76944.00,5882.902,2747.949,211625248.51010
1779375600000,76944.00,77379.10,76861.70,77224.30,4754.630,2359.567,182071695.37510
1779379200000,77224.30,77318.30,76970.00,77166.70,3670.982,1478.923,114082482.89280
1779382800000,77166.80,78063.80,77140.00,77831.10,16086.780,8012.323,622957950.77680
1779386400000,77831.00,77890.00,77209.30,77354.50,8725.868,4465.563,346441805.26240
1779390000000,77354.40,77768.00,77333.00,77657.10,3675.524,2074.560,160904825.65570
1779393600000,77657.10,77772.20,77602.70,77671.40,1433.181,656.715,51020047.86000
1779397200000,77671.50,77777.20,77604.30,77636.20,1339.524,661.746,51434187.22790
1779400800000,77636.20,77721.80,77513.20,77589.60,1895.354,957.131,74294042.18910
1779404400000,77589.60,77714.20,77490.80,77586.20,1495.640,772.625,59978050.82740
1779408000000,77586.30,77602.50,77333.30,77344.70,2082.007,968.711,75031308.71900
1779411600000,77344.80,77634.80,77288.00,77580.00,2163.772,1290.854,99976584.10750
1779415200000,77579.90,77697.90,77557.00,77638.20,1697.063,914.180,70967712.23550
1779418800000,77638.20,77775.90,77638.10,77740.00,1766.581,954.146,74155668.68400
1779422400000,77739.90,77862.70,77600.00,77619.90,2451.568,1135.863,88322205.70200
1779426000000,77620.00,77691.80,77418.30,77450.00,2444.911,938.202,72770387.48600
1779429600000,77450.00,77494.00,77324.20,77386.00,3827.195,2053.679,158986168.20470
1779433200000,77386.00,77514.50,77237.10,77366.90,3924.108,1848.693,143026826.90010
1779436800000,77366.80,77505.70,77170.00,77237.60,2961.840,1500.067,116010715.55090
1779440400000,77237.60,77329.40,77160.80,77269.80,2244.446,1198.008,92530117.98160
1779444000000,77269.90,77335.80,77222.40,77282.00,1442.070,790.453,61083894.03080
